Backup job summary
 Report generated on Nov 10, 2022, 9:33:02 AM

Job Details
"Job ID","Server","Agent","HyperVisor Type","Subclient","Type","Backup Type","Application Size","Media Size","Job status","Failure Reason","Throughput (GB/Hour)","VM Operating System","VM Datastore","Retain Data Until"
"2563859","AHPPDWHRPVSQL02","SQL Server","N/A","default","Backup","Transaction Log","8520534","113501","Completed","","1.680","","","Nov 24, 2022, 07:00:11 AM"
"2563858","AHPPDWAXMVSQL02","SQL Server","N/A","default","Backup","Transaction Log","1179770","15458","Completed","","0.570","","","Nov 24, 2022, 07:00:11 AM"
"2563857","AHPQDWPSFVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6750818","205377","Completed","","0.980","","","Dec 10, 2022, 07:00:11 AM"
"2563856","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","134414580","36835569","Completed","","37.560","","","Dec 10, 2022, 07:00:11 AM"
"2563855","AHPQDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","40896294","7228963","Completed","","4.030","","","Dec 10, 2022, 07:00:11 AM"
"2563854","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1179770","15426","Completed","","0.400","","","Dec 10, 2022, 07:00:11 AM"
"2563853","AHPQDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","10093520","144511","Completed","","1.350","","","Dec 10, 2022, 07:00:11 AM"
"2563852","AHPQDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","13435490","371129","Completed","","2.500","","","Dec 10, 2022, 07:00:11 AM"
"2563851","AHPTDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","30346096","441947","Completed","","1.990","","","Dec 10, 2022, 07:00:11 AM"
"2563850","AHPTDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","9831376","131723","Completed","","1.430","","","Dec 10, 2022, 07:00:10 AM"
"2563849","AHPTDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6160994","85979","Completed","","1.220","","","Dec 10, 2022, 07:00:10 AM"
"2563848","AHPDDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","11534824","324868","Completed","","2.420","","","Dec 10, 2022, 07:00:10 AM"
"2563847","AHPDDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","19661532","1880884","Completed","","3.300","","","Dec 10, 2022, 07:00:10 AM"
"2563846","ahpddwinfa01","SQL Server","N/A","default","Backup","Transaction Log","46795144","6596257","Completed","","3.570","","","Dec 10, 2022, 07:00:10 AM"
"2563845","ahppdwacurpts","SQL Server","N/A","default","Backup","Transaction Log","4850152","66032","Completed","","0.070","","","Nov 24, 2022, 07:00:10 AM"
"2563844","ahppdwacuity","SQL Server","N/A","default","Backup","Transaction Log","7209692","100065","Completed","","0.070","","","Nov 24, 2022, 07:00:10 AM"
"2563843","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 07:00:10 AM"
"2563842","AHPPDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6292066","91447","Completed","","1.760","","","Nov 24, 2022, 07:00:10 AM"
"2563841","AHPPDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","289145198","70995029","Completed","","80.790","","","Nov 24, 2022, 07:00:10 AM"
"2563840","ahpdawautomic","SQL Server","N/A","default","Backup","Transaction Log","12386548","3278822","Completed","","3.780","","","Dec 10, 2022, 07:00:10 AM"
"2563839","ahp0414","SQL Server","N/A","default","Backup","Transaction Log","6685038","559371","Completed","","0.110","","","Nov 24, 2022, 07:00:10 AM"
"2563838","ahp0435","SQL Server","N/A","default","Backup","Transaction Log","2097396","26371","Completed","","0.540","","","Nov 24, 2022, 07:00:10 AM"
"2563837","gnvpawtfs","SQL Server","N/A","default","Backup","Transaction Log","7340764","100985","Completed","","0.070","","","Nov 24, 2022, 07:00:09 AM"
"2563836","ahp0213","SQL Server","N/A","default","Backup","Transaction Log","82254634","1421786","Completed","","3.240","","","Nov 24, 2022, 07:00:09 AM"
"2563835","ahp0926","SQL Server","N/A","default","Backup","Transaction Log","115878750","2227582","Completed","","1.480","","","Nov 24, 2022, 07:00:09 AM"
"2563834","miatdwvsql01","SQL Server","N/A","default","Backup","Transaction Log","34866128","1061768","Completed","","4.500","","","Dec 10, 2022, 07:00:09 AM"
"2563833","ahppdwhresb","SQL Server","N/A","default","Backup","Transaction Log","48435618","797505","Completed","","1.800","","","Dec 10, 2022, 07:00:09 AM"
"2563832","miapdwcm01","SQL Server","N/A","default","Backup","Transaction Log","100139496","13958925","Completed","","30.520","","","Nov 24, 2022, 07:00:09 AM"
"2563831","miapdwalmdb","SQL Server","N/A","default","Backup","Transaction Log","10224470","458507","Completed","","2.450","","","Nov 24, 2022, 07:00:09 AM"
"2563830","ahp0751","SQL Server","N/A","default","Backup","Transaction Log","262409421532","4411198772","Completed","","616.100","","","Nov 24, 2022, 07:00:09 AM"
"2563829","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","75432424","19675182","Completed","","0.950","","","Nov 24, 2022, 07:00:08 AM"
"2563828","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44561","Completed","","0.060","","","Nov 24, 2022, 07:00:09 AM"
"2563827","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","8651484","155436","Completed","","0.090","","","Nov 24, 2022, 07:00:08 AM"
"2563826","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","4850030","91352","Completed","","0.080","","","Nov 24, 2022, 07:00:08 AM"
"2563825","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","91494112","2044563","Completed","","0.140","","","Nov 24, 2022, 07:00:08 AM"
"2563824","ahp0494","SQL Server","N/A","default","Backup","Transaction Log","1179770","17717","Completed","","0.570","","","Nov 24, 2022, 07:00:08 AM"
"2563823","ahp0758","SQL Server","N/A","default","Backup","Transaction Log","3998062","65550","Completed","","1.340","","","Nov 24, 2022, 07:00:07 AM"
"2563822","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","12714960","234580","Completed","","2.660","","","Nov 24, 2022, 07:00:07 AM"
"2563821","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10093276","193566","Completed","","2.420","","","Nov 24, 2022, 07:00:07 AM"
"2563820","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","140116456","41798160","Completed","","29.360","","","Dec 10, 2022, 07:00:07 AM"
"2563819","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","69180","Completed","","1.040","","","Dec 10, 2022, 07:00:07 AM"
"2563818","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","7996124","126906","Completed","","1.340","","","Dec 10, 2022, 07:00:07 AM"
"2563817","ahp0493","SQL Server","N/A","default","Backup","Transaction Log","11535190","224433","Completed","","1.430","","","Dec 10, 2022, 07:00:07 AM"
"2563816","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4719080","59985","Completed","","0.880","","","Dec 10, 2022, 07:00:07 AM"
"2563815","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44387","Completed","","0.850","","","Dec 10, 2022, 07:00:07 AM"
"2563814","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","108072036","16297532","Completed","","5.490","","","Dec 10, 2022, 07:00:07 AM"
"2563813","ahp0759","SQL Server","N/A","default","Backup","Transaction Log","6422894","258433","Completed","","1.270","","","Dec 10, 2022, 07:00:07 AM"
"2563812","ahp0763","SQL Server","N/A","default","Backup","Transaction Log","11862748","429852","Completed","","1.660","","","Dec 10, 2022, 07:00:07 AM"
"2563811","miatdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","14419140","584496","Completed","","1.420","","","Dec 10, 2022, 07:00:07 AM"
"2563810","ahp0218","SQL Server","N/A","default","Backup","Differential","22020584","1045037","Completed","","1.720","","","Dec 10, 2022, 07:00:07 AM"
"2563809","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Differential","3265069300","386426891","Completed","","135.150","","","Dec 10, 2022, 07:00:07 AM"
"2563808","AHPPDWHRPVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Differential","4117561588","560351143","Completed","","246.520","","","Nov 24, 2022, 07:00:07 AM"
"2563807","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Differential","89142591854","15553159995","Completed","","512.650","","","Dec 10, 2022, 07:00:07 AM"
"2563806","AHPPDWINTVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Differential","84796572014","15114241866","Completed","","619.400","","","Nov 24, 2022, 07:00:07 AM"
"2563805","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","22544994","22599016","Completed","","5.810","","","Nov 24, 2022, 07:00:07 AM"
"2563804","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6815988","679752","Completed","","2.540","","","Nov 24, 2022, 07:00:07 AM"
"2563801","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","14615138","14651784","Completed","","4.450","","","Nov 24, 2022, 06:45:06 AM"
"2563799","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","18219618","18264232","Completed","","5.550","","","Nov 24, 2022, 06:30:06 AM"
"2563798","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6815988","660803","Completed","","3.260","","","Nov 24, 2022, 06:30:06 AM"
"2563796","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","74908258","75077288","Completed","","22.830","","","Nov 24, 2022, 06:15:06 AM"
"2563794","ahp0218","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 06:00:12 AM"
"2563793","ahppdwanlysql01","SQL Server","N/A","default","Backup","Transaction Log","14615504","313386","Completed","","2.040","","","Nov 24, 2022, 06:00:11 AM"
"2563792","ahppdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1100678","Completed","","2.690","","","Nov 24, 2022, 06:00:11 AM"
"2563791","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","6292066","92417","Completed","","0.070","","","Nov 24, 2022, 06:00:11 AM"
"2563790","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30269","Completed","","0.490","","","Dec 10, 2022, 06:00:11 AM"
"2563789","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45361","Completed","","0.910","","","Dec 10, 2022, 06:00:11 AM"
"2563788","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","40042862","10769522","Completed","","0.600","","","Nov 24, 2022, 06:00:11 AM"
"2563787","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","14811380","4169126","Completed","","3.310","","","Dec 10, 2022, 06:00:11 AM"
"2563786","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22480800","1047709","Completed","","1.880","","","Dec 10, 2022, 06:00:11 AM"
"2563785","ahppdwintvsql03","SQL Server","N/A","default","Backup","Transaction Log","270403854","70349459","Completed","","19.290","","","Nov 24, 2022, 06:00:10 AM"
"2563784","ahppdwaxmvsql03","SQL Server","N/A","default","Backup","Transaction Log","10748392","153227","Completed","","3.000","","","Nov 24, 2022, 06:00:10 AM"
"2563783","ahppdwpsfvsql03","SQL Server","N/A","default","Backup","Transaction Log","10289762","1789329","Completed","","2.870","","","Nov 24, 2022, 06:00:11 AM"
"2563782","ahp0430","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 06:00:11 AM"
"2563781","AHPPDWINFA01","SQL Server","N/A","default","Backup","Transaction Log","55511066","10213383","Completed","","0.230","","","Nov 24, 2022, 06:00:10 AM"
"2563780","ahppdwvrnssql01","SQL Server","N/A","default","Backup","Transaction Log","4719080","61285","Completed","","0.070","","","Nov 24, 2022, 06:00:10 AM"
"2563779","AHPPDWINTVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","10092910","2189472","Completed","","1.300","","","Nov 24, 2022, 06:00:10 AM"
"2563778","AHPPDWINTVSQL02","SQL Server","N/A","default","Backup","Transaction Log","13501758","191826","Completed","","1.680","","","Nov 24, 2022, 06:00:10 AM"
"2563777","AHPPDWHRPVSQL02","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 06:00:10 AM"
"2563776","AHPPDWHRPVSQL02","SQL Server","N/A","default","Backup","Transaction Log","8520534","113578","Completed","","2.040","","","Nov 24, 2022, 06:00:10 AM"
"2563775","AHPPDWAXMVSQL02","SQL Server","N/A","default","Backup","Transaction Log","1179770","15468","Completed","","0.570","","","Nov 24, 2022, 06:00:10 AM"
"2563774","AHPQDWPSFVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6881890","206799","Completed","","1.100","","","Dec 10, 2022, 06:00:10 AM"
"2563773","AHPQDWINTVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","6488308","1354183","Completed","","1.980","","","Dec 10, 2022, 06:00:10 AM"
"2563772","AHPQDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","2214070054","529363633","Completed","","148.460","","","Dec 10, 2022, 06:00:10 AM"
"2563771","AHPQDWHRPVSQL01","SQL Server","N/A","06:00 AM backup","Backup","Transaction Log","1179770","15437","Completed","","0.360","","","Dec 10, 2022, 06:00:09 AM"
"2563770","AHPQDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","10093520","145042","Completed","","1.300","","","Dec 10, 2022, 06:00:09 AM"
"2563769","AHPQDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","18023010","1788437","Completed","","2.320","","","Dec 10, 2022, 06:00:09 AM"
"2563768","AHPTDWINTVSQL01","SQL Server","N/A","default","Backup","Transaction Log","30346096","441970","Completed","","1.960","","","Dec 10, 2022, 06:00:09 AM"
"2563767","AHPTDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","9831376","131759","Completed","","1.430","","","Dec 10, 2022, 06:00:09 AM"
"2563766","AHPTDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6160994","86110","Completed","","1.220","","","Dec 10, 2022, 06:00:09 AM"
"2563765","AHPDDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","11534824","323679","Completed","","2.420","","","Dec 10, 2022, 06:00:09 AM"
"2563764","AHPDDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","18547420","1542835","Completed","","3.270","","","Dec 10, 2022, 06:00:09 AM"
"2563763","ahpddwinfa01","SQL Server","N/A","default","Backup","Transaction Log","46795144","6718252","Completed","","3.340","","","Dec 10, 2022, 06:00:09 AM"
"2563762","ahppdwacurpts","SQL Server","N/A","default","Backup","Transaction Log","4850152","66000","Completed","","0.070","","","Nov 24, 2022, 06:00:09 AM"
"2563761","ahppdwacuity","SQL Server","N/A","default","Backup","Transaction Log","7340764","123598","Completed","","0.070","","","Nov 24, 2022, 06:00:09 AM"
"2563760","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 10, 2022, 06:00:09 AM"
"2563759","AHPPDWHRPVSQL01","SQL Server","N/A","default","Backup","Transaction Log","6292066","91516","Completed","","0.920","","","Nov 24, 2022, 06:00:08 AM"
"2563758","AHPPDWAXMVSQL01","SQL Server","N/A","default","Backup","Transaction Log","111411566","24724776","Completed","","41.500","","","Nov 24, 2022, 06:00:08 AM"
"2563757","ahpdawautomic","SQL Server","N/A","default","Backup","Transaction Log","12321012","3235650","Completed","","2.950","","","Dec 10, 2022, 06:00:08 AM"
"2563756","ahp0414","SQL Server","N/A","default","Backup","Transaction Log","5374318","139983","Completed","","0.090","","","Nov 24, 2022, 06:00:08 AM"
"2563755","ahp0435","SQL Server","N/A","default","Backup","Transaction Log","2097396","26383","Completed","","0.470","","","Nov 24, 2022, 06:00:08 AM"
"2563754","gnvpawtfs","SQL Server","N/A","default","Backup","Transaction Log","7340764","101056","Completed","","0.070","","","Nov 24, 2022, 06:00:08 AM"
"2563753","ahp0213","SQL Server","N/A","default","Backup","Transaction Log","82385706","1423482","Completed","","3.290","","","Nov 24, 2022, 06:00:08 AM"
"2563752","ahp0926","SQL Server","N/A","default","Backup","Transaction Log","115354462","2146007","Completed","","1.490","","","Nov 24, 2022, 06:00:08 AM"
"2563751","miatdwvsql01","SQL Server","N/A","default","Backup","Transaction Log","34735056","1060474","Completed","","3.880","","","Dec 10, 2022, 06:00:08 AM"
"2563750","ahppdwhresb","SQL Server","N/A","default","Backup","Transaction Log","48501154","821400","Completed","","1.910","","","Dec 10, 2022, 06:00:08 AM"
"2563749","miapdwcm01","SQL Server","N/A","default","Backup","Transaction Log","101843432","14191628","Completed","","17.970","","","Nov 24, 2022, 06:00:08 AM"
"2563748","miapdwalmdb","SQL Server","N/A","default","Backup","Transaction Log","10224470","453536","Completed","","1.900","","","Nov 24, 2022, 06:00:08 AM"
"2563747","ahp0751","SQL Server","N/A","default","Backup","Transaction Log","262408700636","4840250485","Completed","","569.810","","","Nov 24, 2022, 06:00:07 AM"
"2563746","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","92406248","24931272","Completed","","1.160","","","Nov 24, 2022, 06:00:06 AM"
"2563745","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44510","Completed","","0.060","","","Nov 24, 2022, 06:00:06 AM"
"2563744","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","58327772","8728428","Completed","","0.590","","","Nov 24, 2022, 06:00:06 AM"
"2563743","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","4850030","96316","Completed","","0.080","","","Nov 24, 2022, 06:00:06 AM"
"2563742","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","181343968","24181026","Completed","","0.280","","","Nov 24, 2022, 06:00:06 AM"
